0.000045,0
0.000056,1
0.000071,1
0.000089,8
0.000112,0
0.000141,0
0.000178,0
0.000224,0
0.000282,0
0.000355,1
0.000447,0
0.000562,0
0.000708,0
0.000891,1
0.001122,6
0.001413,2
0.001778,1
0.002239,5
0.002818,3
0.003548,8
0.004467,4
0.005623,11
0.007079,17
0.008913,1552
0.011220,7051
